Time;Country Name;Country Code;cod_pais_ano;School enrollment, primary (% gross) ;Poverty headcount ratio at national poverty lines (% of population) ;Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population) ;Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population) ;Life expectancy at birth, total (years) ;deuda_hogares;diez_porc_mas_rico;uno_porc_mas_rico;Mobile cellular subscriptions (per 100 people) ;Secure Internet servers (per 1 million people) ;IDH
2008;Guyana;GUY;2008GUY;98.86011;;;;67.521;;;;59.9569908;;
2008;Haiti;HTI;2008HTI;;;;;59.782;;;;33.17237819;;
2008;Honduras;HND;2008HND;100.92705;59.2;49.9;16.5;72.803;;;;77.8191457;;
2008;Jamaica;JAM;2008JAM;;12.3;;;74.103;;;;97.89519734;;
2008;Nicaragua;NIC;2008NIC;122.77132;;;;71.915;19.275436;;;54.83968753;;
2008;Panama;PAN;2008PAN;107.40144;33.8;23.3;5.2;76.414;;;;111.348659;;
2008;Puerto Rico;PRI;2008PRI;;;;;77.96292683;;;;70.49790578;;
2008;Suriname;SUR;2008SUR;111.69702;;;;69.91;;;;127.0695753;;
2008;Trinidad and Tobago;TTO;2008TTO;106.38056;;;;71.464;;;;137.40573;;
2009;Brazil;BRA;2009BRA;131.16516;;27.4;5.4;73.3;21.532159;0.54970002;0.2744;87.36326511;;
2009;Bolivia;BOL;2009BOL;107.1726;51.3;35.1;10.5;67.476;;;;65.39740233;;
2009;Chile;CHL;2009CHL;106.50496;25.3;20.5;2.6;78.558;33.753971;0.551;0.241;97.41822695;;
2009;Costa Rica;CRI;2009CRI;116.95175;;15.2;2.4;78.626;24.364329;;;43.14156532;;
2009;Ecuador;ECU;2009ECU;112.23349;36;38.2;7.2;74.895;;;;89.62622164;;
2009;Colombia;COL;2009COL;124.57891;40.3;41.1;8.9;75.193;17.505981;;0.2017;94.21131201;;
2009;Mexico;MEX;2009MEX;110.54528;;;;75.128;13.49316;;;73.97358941;;
2009;Peru;PER;2009PER;110.16584;33.5;35.3;7;74.12;9.7566856;;;85.78702103;;
2009;Paraguay;PRY;2009PRY;102.91809;41.6;31.9;5.8;72.45;;;;91.15289622;;
2009;Argentina;ARG;2009ARG;117.90598;;13.3;2.5;75.116;4.8867998;;;129.6422074;;
2009;Venezuela;VEN;2009VEN;103.3525;26.4;;;73.116;;;;100.3302093;;
2009;Uruguay;URY;2009URY;113.99937;21;9.9;0.2;76.603;;0.4984;0.142;122.7450058;;
2009;Antigua and Barbuda;ATG;2009ATG;111.48903;;;;75.683;;;;155.5403131;;
2009;Aruba;ABW;2009ABW;113.80179;;;;74.872;;;;126.1643093;;
2009;Bahamas;BHS;2009BHS;91.60777;;;;72.067;;;;102.6338371;;
2009;Barbados;BRB;2009BRB;100.45971;;;;78.272;;;;119.9061557;;
2009;Belize;BLZ;2009BLZ;113.02994;;;;71.541;;;;51.4159953;;
2009;British Virgin Islands;VGB;2009VGB;109.14166;;;;;;;;173.9376456;;
2009;Cayman Islands;CYM;2009CYM;;;;;;;;;196.4842197;;
2009;Cuba;CUB;2009CUB;100.82344;;;;78.256;;;;5.53284137;;
2009;Curacao;CUW;2009CUW;;;;;76.15609756;;;;138.3374494;;
2009;Dominica;DMA;2009DMA;98.46872;;;;;;;;139.0241493;;
2009;Dominican Republic;DOM;2009DOM;111.8577;42.1;31.7;3.1;71.806;;;;90.11226893;;
2009;El Salvador;SLV;2009SLV;114.74882;37.8;42.2;6.4;70.978;29.094446;;;122.8748104;;
2009;Grenada;GRD;2009GRD;115.57764;;;;72.96;;;;108.1624744;;
2009;Guatemala;GTM;2009GTM;115.76101;;;;71.108;;;;120.8936927;;
2009;Guyana;GUY;2009GUY;95.18861;;;;67.792;;;;65.33653062;;
2009;Haiti;HTI;2009HTI;;;;;60.148;;;;37.23191338;;
2009;Honduras;HND;2009HND;99.79481;58.8;46.8;13.8;73.061;;;;102.9442599;;
2009;Jamaica;JAM;2009JAM;;16.5;;;74.071;;;;105.7308062;;
2009;Nicaragua;NIC;2009NIC;;42.5;49.8;7.3;72.167;17.002603;;;58.21160674;;
2009;Panama;PAN;2009PAN;105.73111;33.4;23;3.2;76.6;;;;169.4975854;;
2009;Puerto Rico;PRI;2009PRI;96.70389;;;;78.191;;;;75.41192368;;
2009;Suriname;SUR;2009SUR;114.15126;;;;70.209;;;;146.0324864;;
2009;Trinidad and Tobago;TTO;2009TTO;106.59447;;;;71.71;;;;139.7761426;;
2010;Brazil;BRA;2010BRA;;;;;73.619;22.692814;0.5521;0.28189999;100.6214912;28.25045889;0.507
2010;Bolivia;BOL;2010BOL;103.4391;;;;68.007;;;;71.44577498;5.771954075;0.428
2010;Chile;CHL;2010CHL;103.7505;;;;78.779;32.440477;0.55549997;0.2579;116.3498908;46.30026861;0.654
2010;Costa Rica;CRI;2010CRI;116.8994;;12.9;1.5;78.769;23.005282;;;68.34419181;103.5527326;0.62
2010;Ecuador;ECU;2010ECU;113.0803;32.8;34.3;5.6;75.089;;;;98.46522414;10.5921498;0.512
2010;Colombia;COL;2010COL;120.3232;37.2;38.3;7.7;75.424;18.733205;;0.2045;98.35249333;10.50357453;0.526
2010;Mexico;MEX;2010MEX;110.6335;;33.7;4.6;75.065;13.236152;;;80.09564358;13.41888193;0.525
2010;Peru;PER;2010PER;109.8699;30.8;31.2;5.5;74.41;10.67557;;;100.3013504;10.36941506;0.495
2010;Paraguay;PRY;2010PRY;102.6455;39;30;5.5;72.653;;;;94.76374916;6.081926754;0.458
2010;Argentina;ARG;2010ARG;116.9758;;12.7;2.2;75.278;4.831958;;;139.580018;25.20321131;0.653
2010;Venezuela;VEN;2010VEN;102.7558;26.8;;;73.134;;;;98.03161329;7.067525459;0.561
2010;Uruguay;URY;2010URY;112.8251;18.5;8.7;0.1;76.75;;0.5;0.146;132.0867747;35.72199358;0.633
2010;Antigua and Barbuda;ATG;2010ATG;112.293;;;;75.823;;;;190.8142864;681.6013087;
2010;Aruba;ABW;2010ABW;113.7943;;;;75.017;;;;129.636369;88.5225585;
2010;Bahamas;BHS;2010BHS;88.92873;;;;72.144;;;;120.6892957;366.2570223;0.573
2010;Barbados;BRB;2010BRB;99.59562;;;;78.364;;;;124.0774676;187.855996;0.701
2010;Belize;BLZ;2010BLZ;112.5697;;;;72.057;;;;60.22408703;213.9773742;0.489
2010;British Virgin Islands;VGB;2010VGB;;;;;;;;;170.9865439;611.6428006;
2010;Cayman Islands;CYM;2010CYM;;;;;82.1902439;;;;177.4562394;1676.312818;
2010;Cuba;CUB;2010CUB;101.4598;;;;78.338;;;;8.934883401;0.089080257;0.73
2010;Curacao;CUW;2010CUW;;;;;;;;;136.7526409;;
2010;Dominica;DMA;2010DMA;102.7395;;;;;;;;148.9418437;42.32625074;
2010;Dominican Republic;DOM;2010DOM;110.5022;41.6;31.7;2.5;72.046;;;;91.72431164;11.86163638;0.466
2010;El Salvador;SLV;2010SLV;114.973;36.5;41.3;5.5;71.21;26.802799;;;124.5228275;13.58371571;0.434
2010;Grenada;GRD;2010GRD;116.5288;;;;72.867;;;;114.7910725;94.13270829;
2010;Guatemala;GTM;2010GTM;115.4871;;;;71.481;;;;123.4959332;7.245179683;0.401
2010;Guyana;GUY;2010GUY;96.49476;;;;68.059;;;;74.77583143;1.334336755;0.394
2010;Haiti;HTI;2010HTI;;;;;60.511;;;;40.20374454;0.201018723;0.231
2010;Honduras;HND;2010HND;100.659;60;49.9;15;73.317;;;;114.2783923;6.011443384;0.416
2010;Jamaica;JAM;2010JAM;;17.6;;;74.038;;;;113.219722;24.19532746;0.452
2010;Nicaragua;NIC;2010NIC;120.6404;;;;72.428;14.738024;;;68.03232794;4.635937271;0.395
2010;Panama;PAN;2010PAN;105.1106;29.8;21.8;4.5;76.792;;;;182.4572905;133.9670414;0.535
2010;Puerto Rico;PRI;2010PRI;97.41122;;;;78.41909756;;;;81.95861213;95.1222953;0.64
2010;Suriname;SUR;2010SUR;114.0404;;;;70.465;;;;98.49470169;11.33934697;
2010;Trinidad and Tobago;TTO;2010TTO;106.2101;;;;71.946;;;;142.6227669;44.42279356;0.534
2011;Brazil;BRA;2011BRA;132.4966;;24;4.7;73.921;23.777815;0.56529999;0.29609999;118.653296;44.09295774;
2011;Bolivia;BOL;2011BOL;99.9041;45.1;28.3;7.3;68.521;;;;81.79095882;8.126933696;
2011;Chile;CHL;2011CHL;103.4072;22.2;16.4;1.6;78.986;33.784802;0.53680003;0.2362;129.4870432;64.40915107;
2011;Costa Rica;CRI;2011CRI;115.8882;21.7;13.2;1.6;78.919;24.181882;;;89.63932463;137.9210315;
2011;Ecuador;ECU;2011ECU;114.1177;28.6;30.2;4.7;75.289;;;;100.5827321;13.84161765;
2011;Colombia;COL;2011COL;117.6695;34.1;35.2;6.3;75.655;20.118359;;;101.1774872;14.89167435;
2011;Mexico;MEX;2011MEX;110.5408;;;;75.011;13.54317;;;81.75190485;17.29540446;
2011;Peru;PER;2011PER;108.0123;27.8;29.3;5.2;74.697;11.721073;;;110.9248984;14.79617601;
2011;Paraguay;PRY;2011PRY;101.5127;37;28.3;5;72.86;;;;103.0798506;8.525450681;
2011;Argentina;ARG;2011ARG;115.6147;;8.8;0.9;75.439;5.34912;;;146.9554555;34.0268856;
2011;Venezuela;VEN;2011VEN;102.4189;27.4;;;73.11;;;;99.63349674;6.542425431;
2011;Uruguay;URY;2011URY;;13.7;6;0.1;76.882;;0.4833;0.14399999;141.2145504;58.47547028;
2011;Antigua and Barbuda;ATG;2011ATG;110.5735;;;;75.956;;;;197.2012145;817.8996784;
2011;Aruba;ABW;2011ABW;105.2559;;;;75.158;;;;;127.3935284;
2011;Bahamas;BHS;2011BHS;94.53548;;;;72.263;;;;83.09462759;414.3757804;
2011;Barbados;BRB;2011BRB;98.28399;;;;78.456;;;;122.9445169;247.3611862;
2011;Belize;BLZ;2011BLZ;111.4016;;;;72.57;;;;67.34769272;281.6159304;
2011;British Virgin Islands;VGB;2011VGB;103.4619;;;;;;;;164.5432395;776.8635898;
2011;Cayman Islands;CYM;2011CYM;;;;;;;;;167.2086112;2937.212758;
2011;Cuba;CUB;2011CUB;101.4262;;;;78.4;;;;11.70400913;;
2011;Curacao;CUW;2011CUW;;;;;77.47317073;;;;135.4390572;;
2011;Dominica;DMA;2011DMA;108.3189;;;;;;;;153.5958035;70.5059507;
2011;Dominican Republic;DOM;2011DOM;109.8605;40.4;31;2.9;72.284;;;;89.37726907;13.75696637;
2011;El Salvador;SLV;2011SLV;114.1626;40.6;41.3;4.5;71.449;25.19397;;;133.9032114;15.94057098;
2011;Grenada;GRD;2011GRD;;;;;72.768;;;;113.1643507;74.90917263;
2011;Guatemala;GTM;2011GTM;113.6299;;;;71.861;;;;130.3054673;10.23493319;
2011;Guyana;GUY;2011GUY;98.99661;;;;68.321;;;;70.3108129;5.31895089;
2011;Haiti;HTI;2011HTI;;;;;60.879;;;;41.58284094;0.396027057;
2011;Honduras;HND;2011HND;99.6457;61.9;52.3;17.1;73.569;;;;95.06593287;8.254063859;
2011;Jamaica;JAM;2011JAM;;;;;74.012;;;;104.2274947;32.20179983;
2011;Nicaragua;NIC;2011NIC;;;;;72.692;13.998461;;;81.71272458;5.59034084;
2011;Panama;PAN;2011PAN;104.5327;27.6;18.5;3;76.989;;;;181.7202183;166.4650829;
2011;Puerto Rico;PRI;2011PRI;89.72271;;;;78.64065854;;;;87.31722952;134.8290661;
2011;Suriname;SUR;2011SUR;112.2363;;;;70.676;;;;99.69038396;18.68533706;
2011;Trinidad and Tobago;TTO;2011TTO;;;;;72.17;;;;136.6734073;61.36906909;
2012;Brazil;BRA;2012BRA;134.5204;;20.8;3.8;74.209;25.164535;0.55419999;0.2773;124.6058852;70.54639348;
2012;Bolivia;BOL;2012BOL;98.31224;43.3;28.3;8.2;69.01;;;;91.47719586;10.503315;
2012;Chile;CHL;2012CHL;103.2481;;;;79.176;35.457577;0.53329998;0.2255;137.589055;102.9289818;
2012;Costa Rica;CRI;2012CRI;114.6695;20.6;12.3;1.6;79.074;25.202411;;;114.7201792;163.609215;
2012;Ecuador;ECU;2012ECU;112.2776;27.3;27.5;4.5;75.495;;;;106.350217;23.97554314;
2012;Colombia;COL;2012COL;114.9601;32.7;34;6.2;75.882;21.644554;;;106.4907095;30.40572567;
2012;Mexico;MEX;2012MEX;110.4135;;31.8;3.9;74.966;13.922261;;;85.89038906;26.82603;
2012;Peru;PER;2012PER;102.4093;25.8;26.7;4.7;74.981;12.948945;;;99.5976824;24.77396049;
2012;Paraguay;PRY;2012PRY;104.3732;31.4;23.5;3.3;73.068;;;;105.7959861;14.94975015;
2012;Argentina;ARG;2012ARG;114.2272;;8.4;0.8;75.598;5.8805385;;;154.059023;63.33076552;
2012;Venezuela;VEN;2012VEN;102.3112;27.2;;;73.037;;;;104.1151279;12.09027217;
2012;Uruguay;URY;2012URY;;12.4;5.5;0.1;77.004;;0.45179999;0.14;147.8394779;84.34512962;
2012;Antigua and Barbuda;ATG;2012ATG;108.0302;;;;76.087;;;;140.8941588;519.8597485;
2012;Aruba;ABW;2012ABW;104.0871;;;;75.299;;;;131.6302652;253.5101404;
2012;Bahamas;BHS;2012BHS;89.39271;;;;72.424;;;;82.51188171;530.826439;
2012;Barbados;BRB;2012BRB;;;;;78.547;;;;123.1211733;292.5625661;
2012;Belize;BLZ;2012BLZ;113.7845;;;;73.044;;;;51.01272189;979.2899408;
2012;British Virgin Islands;VGB;2012VGB;103.5679;;;;;;;;169.9930192;2652.705061;
2012;Cayman Islands;CYM;2012CYM;;;;;;;;;167.6345873;3935.00458;
2012;Cuba;CUB;2012CUB;100.827;;;;78.446;;;;14.93852238;;
2012;Curacao;CUW;2012CUW;;;;;77.52439024;;;;132.2219136;13.15028142;
2012;Dominica;DMA;2012DMA;114.0297;;;;;;;;154.0195871;197.2803495;
2012;Dominican Republic;DOM;2012DOM;107.9563;41;30.7;2.6;72.523;;;;89.96346359;24.06627146;
2012;El Salvador;SLV;2012SLV;112.3888;34.5;38.9;4.1;71.692;25.562176;;;138.6519199;22.283058;
2012;Grenada;GRD;2012GRD;;;;;72.669;;;;120.9091078;158.2190123;
2012;Guatemala;GTM;2012GTM;108.8771;;;;72.236;;;;136.1233169;14.47208518;
2012;Guyana;GUY;2012GUY;97.81164;;;;68.575;;;;72.41828491;6.619018558;
2012;Haiti;HTI;2012HTI;;58.5;78.9;25;61.26;;;;59.45750288;1.07307337;
2012;Honduras;HND;2012HND;96.52675;66.5;57.1;19.6;73.814;;;;85.29449786;10.7630281;
2012;Jamaica;JAM;2012JAM;;19.9;;;74.001;;;;95.52469766;51.72173565;
2012;Nicaragua;NIC;2012NIC;;;;;72.951;14.981024;;;97.81358242;10.69782229;
2012;Panama;PAN;2012PAN;103.2912;26.5;18.9;4.1;77.188;;;;164.7886584;232.5874975;
2012;Puerto Rico;PRI;2012PRI;91.09881;;;;78.84758537;;;;86.23313763;167.5614282;
2012;Suriname;SUR;2012SUR;112.7073;;;;70.851;;;;105.1407403;27.71388188;
2012;Trinidad and Tobago;TTO;2012TTO;;;;;72.382;;;;140.0696302;105.5905748;
2013;Brazil;BRA;2013BRA;113.9198;;19.5;3.8;74.483;26.227775;0.54890001;0.27649999;134.8514284;86.83026136;
2013;Bolivia;BOL;2013BOL;97.05637;38.9;26;6.9;69.468;;;;98.89329513;14.22829161;
2013;Chile;CHL;2013CHL;101.4587;14.4;10.1;0.9;79.349;37.240682;0.53049999;0.2181;134.6574258;127.4221955;
2013;Costa Rica;CRI;2013CRI;112.3202;20.7;12.3;1.6;79.234;26.652872;;;149.9751271;272.8744839;
2013;Ecuador;ECU;2013ECU;111.3695;25.6;26.9;3.2;75.707;;;;105.8489672;30.68602883;
2013;Colombia;COL;2013COL;116.2692;30.6;32;5.7;76.105;22.957036;;;108.17202;41.35726945;
2013;Mexico;MEX;2013MEX;109.4415;;;;74.93;14.569047;;;89.83415248;31.60893493;
2013;Peru;PER;2013PER;103.743;23.9;26;4.3;75.258;13.614624;;;100.0648553;29.28731043;
2013;Paraguay;PRY;2013PRY;;28;20.4;1.8;73.274;;;;108.3409828;23.6549111;
2013;Argentina;ARG;2013ARG;112.0119;;8.2;0.7;75.756;6.1908324;;;159.6394613;73.85742248;
2013;Venezuela;VEN;2013VEN;102.5727;29.4;;;72.918;;;;103.7441238;14.87397196;
2013;Uruguay;URY;2013URY;111.7016;11.5;5;0.2;77.124;;;;155.4222036;113.8831529;
2013;Antigua and Barbuda;ATG;2013ATG;;;;;76.218;;;;124.9595699;710.2583155;
2013;Aruba;ABW;2013ABW;116.0393;;;;75.441;;;;134.5495788;426.5260423;
2013;Bahamas;BHS;2013BHS;82.44187;;;;72.62;;;;78.16564035;620.9691476;
2013;Barbados;BRB;2013BRB;;;;;78.633;;;;108.2350789;383.4032136;
2013;Belize;BLZ;2013BLZ;111.9575;;;;73.452;;;;50.50836672;1015.287158;
2013;British Virgin Islands;VGB;2013VGB;105.7909;;;;;;;;185.1353694;9013.06895;
2013;Cayman Islands;CYM;2013CYM;;;;;;;;;163.5787226;3754.254822;
2013;Cuba;CUB;2013CUB;99.13198;;;;78.485;;;;17.68808824;;
2013;Curacao;CUW;2013CUW;160.9964;;;;77.82682927;;;;129.7894052;1313.206173;
2013;Dominica;DMA;2013DMA;114.6969;;;;;;;;131.7660809;168.9760054;
2013;Dominican Republic;DOM;2013DOM;109.1146;41.2;29.8;2.2;72.763;;;;91.56247587;26.87042009;
2013;El Salvador;SLV;2013SLV;109.6913;29.6;35;3.2;71.935;26.983839;;;143.5014132;27.92819104;
2013;Grenada;GRD;2013GRD;119.3914;;;;72.579;;;;122.9546085;175.6494407;
2013;Guatemala;GTM;2013GTM;106.0162;;;;72.596;;;;139.2447628;17.50468924;
2013;Guyana;GUY;2013GUY;;;;;68.819;;;;73.09969247;9.219199642;
2013;Haiti;HTI;2013HTI;;;;;61.658;;;;68.84360871;1.34606674;
2013;Honduras;HND;2013HND;93.85205;64.5;55.3;17.3;74.051;;;;88.27887096;13.29768946;
2013;Jamaica;JAM;2013JAM;;;;;74.01;;;;99.56218045;71.01107528;
2013;Nicaragua;NIC;2013NIC;;;;;73.197;17.191402;;;112.313044;12.7011273;
2013;Panama;PAN;2013PAN;102.2058;25.8;18.2;2.8;77.386;;;;161.7713766;258.1192182;
2013;Puerto Rico;PRI;2013PRI;90.86944;;;;79.03434146;;;;88.04997234;185.0781378;
2013;Suriname;SUR;2013SUR;112.8361;;;;71.002;;;;158.7089866;34.71644884;
2013;Trinidad and Tobago;TTO;2013TTO;;;;;72.582;;;;143.5967121;133.7076162;
2014;Brazil;BRA;2014BRA;114.2547;;17.9;2.8;74.745;27.748839;0.54610002;0.27520001;138.4511833;112.3376426;
2014;Bolivia;BOL;2014BOL;95.93012;39.1;24.9;5.8;69.891;;;;97.60728909;18.4934092;
2014;Chile;CHL;2014CHL;100.9415;;;;79.504;39.288458;0.54119998;0.2255;133.3451921;165.156077;
2014;Costa Rica;CRI;2014CRI;111.7729;22.4;11.9;1.4;79.398;27.950489;;;146.3990044;305.0842934;
2014;Ecuador;ECU;2014ECU;112.8785;22.5;23.8;2.6;75.923;;;;104.0991948;41.68798605;
2014;Colombia;COL;2014COL;114.5444;28.5;29.8;5;76.322;24.145197;;;117.8049526;54.73798803;
2014;Mexico;MEX;2014MEX;108.0058;;33.6;3.8;74.908;14.607927;;;87.19889276;40.96211006;
2014;Peru;PER;2014PER;101.1357;22.7;25.1;3.7;75.529;14.422105;;;105.9476991;37.55355661;
2014;Paraguay;PRY;2014PRY;;27.2;19.3;2.4;73.473;;;;110.693965;33.18420141;
2014;Argentina;ARG;2014ARG;111.4597;;8.9;0.7;75.913;5.7207051;;;143.6158316;89.923716;
2014;Venezuela;VEN;2014VEN;101.3407;29.5;;;72.762;;;;101.6145342;16.40864707;
2014;Uruguay;URY;2014URY;111.3334;9.7;4.3;0.1;77.244;;;;161.658505;157.9210183;
2014;Antigua and Barbuda;ATG;2014ATG;106.0467;;;;76.349;;;;129.6871286;777.857004;
2014;Aruba;ABW;2014ABW;117.1081;;;;75.583;;;;134.6194615;568.5431804;
2014;Bahamas;BHS;2014BHS;83.1912;;;;72.847;;;;84.94710401;739.2757795;
2014;Barbados;BRB;2014BRB;95.19335;;;;78.717;;;;107.2430185;477.4861757;
2014;Belize;BLZ;2014BLZ;111.5527;;;;73.782;;;;48.75964298;834.8284781;
2014;British Virgin Islands;VGB;2014VGB;111.349;;;;;;;;188.913036;15247.16272;
2014;Cayman Islands;CYM;2014CYM;;;;;;;;;149.6499474;4338.679989;
2014;Cuba;CUB;2014CUB;100.04;;;;78.521;;;;22.38236037;0.088441555;
2014;Curacao;CUW;2014CUW;;;;;77.97560976;;;;121.5544558;1455.977525;
2014;Dominica;DMA;2014DMA;116.0984;;;;;;;;103.9403531;225.0826475;
2014;Dominican Republic;DOM;2014DOM;107.5582;36.3;25.1;2.1;73.003;;;;81.6860454;34.23452103;
2014;El Salvador;SLV;2014SLV;106.2758;31.8;34.9;3;72.175;28.24663;;;146.0390003;34.31224909;
2014;Grenada;GRD;2014GRD;118.5854;;;;72.503;;;;107.5747002;183.6513563;
2014;Guatemala;GTM;2014GTM;102.5807;59.3;48.8;8.7;72.935;;;;106.20838;22.60845985;
2014;Guyana;GUY;2014GUY;;;;;69.049;;;;74.2624905;14.40959941;
2014;Haiti;HTI;2014HTI;;;;;62.069;;;;64.17012252;2.369891084;
2014;Honduras;HND;2014HND;91.94349;62.8;53.9;15.9;74.278;;;;86.26001037;16.07934442;
2014;Jamaica;JAM;2014JAM;;;;;74.042;;;;104.5337286;85.21336034;
2014;Nicaragua;NIC;2014NIC;;29.6;34.8;3.2;73.429;18.57314;;;115.0605488;16.44219275;
2014;Panama;PAN;2014PAN;99.13537;25.6;16.9;3.5;77.583;;;;177.0195888;328.863473;
2014;Puerto Rico;PRI;2014PRI;90.45335;;;;79.20246341;;;;92.91050221;206.5137258;
2014;Suriname;SUR;2014SUR;113.3312;;;;71.133;;;;167.6929834;66.87476165;
2014;Trinidad and Tobago;TTO;2014TTO;;;;;72.768;;;;145.3791808;173.2310976;
2015;Brazil;BRA;2015BRA;112.7733;;19.4;3.4;74.994;28.436629;0.55559999;0.28349999;126.0879559;158.9608197;0.542
2015;Bolivia;BOL;2015BOL;95.85796;38.6;25.6;6.4;70.277;;;;93.49660939;26.67959554;0.472
2015;Chile;CHL;2015CHL;100.6848;11.7;10.1;1.3;79.646;41.089191;0.54890001;0.2366;129.1440655;223.9924832;0.738
2015;Costa Rica;CRI;2015CRI;111.298;21.7;11.5;1.5;79.565;29.085189;;;155.4435575;312.9251925;0.667
2015;Ecuador;ECU;2015ECU;107.6838;23.3;24.7;3.4;76.143;;;;79.84070461;81.35938643;0.554
2015;Colombia;COL;2015COL;115.2319;27.8;28.7;4.5;76.531;25.095882;;;120.636922;71.31633906;0.555
2015;Mexico;MEX;2015MEX;106.6061;;;;74.904;15.230187;;;88.37175565;57.8869263;0.543
2015;Peru;PER;2015PER;100.2368;21.8;24.2;3.6;75.792;15.133286;;;112.3563679;46.33954666;0.531
2015;Paraguay;PRY;2015PRY;;26.6;20;1.9;73.662;;;;110.8127891;40.51581567;0.482
2015;Argentina;ARG;2015ARG;111.3034;;;;76.068;6.3521012;;;143.566834;123.2728413;0.7
2015;Venezuela;VEN;2015VEN;100.9367;33.1;;;72.584;;;;96.71458807;21.44151541;0.56
2015;Uruguay;URY;2015URY;111.0405;9.7;4;0.1;77.369;;;;151.390984;186.1073637;0.656
2015;Antigua and Barbuda;ATG;2015ATG;104.9906;;;;76.483;;;;188.1025159;694.6967916;
2015;Aruba;ABW;2015ABW;;;;;75.725;;;;135.13384;757.1328624;
2015;Bahamas;BHS;2015BHS;86.22971;;;;73.088;;;;83.15606912;1002.121826;0.581
2015;Barbados;BRB;2015BRB;95.91724;;;;78.801;;;;117.337483;574.7851565;0.659
2015;Belize;BLZ;2015BLZ;112.8883;;;;74.034;;;;58.72170181;1141.486093;0.432
2015;British Virgin Islands;VGB;2015VGB;118.5316;;;;;;;;196.1958013;38110.59276;
2015;Cayman Islands;CYM;2015CYM;;;;;;;;;151.0660359;4973.754131;
2015;Cuba;CUB;2015CUB;99.48758;;;;78.561;;;;29.45174834;0.088301928;0.64
2015;Curacao;CUW;2015CUW;;;;;78.07560976;;;;119.1695809;2525.636156;
2015;Dominica;DMA;2015DMA;116.1912;;;;;;;;108.5287217;266.9176629;
2015;Dominican Republic;DOM;2015DOM;111.4054;32.3;21.7;1.8;73.241;;;;85.56234973;46.39319644;0.494
2015;El Salvador;SLV;2015SLV;102.6576;34.9;31.8;1.9;72.412;28.624046;;;147.5723164;45.21650485;0.452
2015;Grenada;GRD;2015GRD;118.5522;;;;72.445;;;;109.2774569;218.9801002;
2015;Guatemala;GTM;2015GTM;101.5127;;;;73.25;;;;111.4995795;28.48804939;0.413
2015;Guyana;GUY;2015GUY;;;;;69.262;;;;70.70307206;27.36398795;0.393
2015;Haiti;HTI;2015HTI;;;;;62.485;;;;68.25273558;3.83337282;0.252
2015;Honduras;HND;2015HND;92.77764;63.8;53.8;16.2;74.495;;;;88.31847018;20.3008565;0.428
2015;Jamaica;JAM;2015JAM;91.88556;;;;74.098;;;;108.5157458;121.4103945;0.484
2015;Nicaragua;NIC;2015NIC;;;;;73.649;20.317258;;;116.7261909;21.85356824;0.422
2015;Panama;PAN;2015PAN;96.07713;23;15.4;2;77.776;;;;144.6881141;306.6659913;0.573
2015;Puerto Rico;PRI;2015PRI;89.06151;;;;79.3534878;;;;94.77971136;318.4414451;0.621
2015;Suriname;SUR;2015SUR;115.8036;;;;71.249;;;;134.2157552;107.3070753;
2015;Trinidad and Tobago;TTO;2015TTO;;;;;72.941;;;;154.9537045;269.2785961;0.538
2016;Brazil;BRA;2016BRA;113.9454;;20.7;4.3;75.23;28.382689;;;118.3855945;410.044364;
2016;Bolivia;BOL;2016BOL;96.5925;39.5;25;7.1;70.626;;;;91.60973889;37.89041747;
2016;Chile;CHL;2016CHL;100.9783;;;;79.779;42.329993;;;127.972519;1237.18578;
2016;Costa Rica;CRI;2016CRI;111.7611;20.5;10.7;1.3;79.738;30.524336;;;170.0362804;489.8613998;
2016;Ecuador;ECU;2016ECU;104.935;22.9;23.9;3.6;76.365;;;;84.18035505;120.5497627;
2016;Colombia;COL;2016COL;116.2337;28;28.5;4.5;76.732;26.194091;;;121.8160055;320.0032085;
2016;Mexico;MEX;2016MEX;106.2777;43.6;25.7;2.2;74.917;15.949622;;;90.59237542;119.6594181;
2016;Peru;PER;2016PER;103.0603;20.7;24.3;3.5;76.044;15.049558;;;119.4241828;72.52789495;
2016;Paraguay;PRY;2016PRY;;28.9;20.1;1.7;73.836;;;;110.4988999;61.67127382;
2016;Argentina;ARG;2016ARG;110.7392;30.3;8.5;0.7;76.221;5.9562333;;;146.4538276;735.0247651;
2016;Venezuela;VEN;2016VEN;98.97734;;;;72.405;;;;92.46141578;148.1261638;
2016;Uruguay;URY;2016URY;109.7078;9.4;3.7;0.1;77.498;;;;149.4317533;309.8595498;
2016;Antigua and Barbuda;ATG;2016ATG;;;;;76.617;;;;190.4217843;804.0030891;
2016;Aruba;ABW;2016ABW;;;;;75.868;;;;;1172.858342;
2016;Bahamas;BHS;2016BHS;81.46426;;;;73.329;;;;95.30865504;1053.102286;
2016;Barbados;BRB;2016BRB;97.28297;;;;78.888;;;;116.2395555;643.8158687;
2016;Belize;BLZ;2016BLZ;114.4842;;;;74.219;;;;60.51248643;1517.372421;
2016;British Virgin Islands;VGB;2016VGB;122.2386;;;;;;;;135.2035428;21597.68353;
2016;Cayman Islands;CYM;2016CYM;;;;;;;;;152.8808196;5226.230242;
2016;Cuba;CUB;2016CUB;99.56203;;;;78.607;;;;35.18185629;2.8230871;
